player,cricinfo_id,team,season,competition,match_id,custom_match_id,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,comp_colour_main,comp_colour_secondary,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Evin Lewis,431901,St Kitts and Nevis Patriots,2023,Caribbean Premier League,1369578,CPL_SLK_STKNP_2023-09-09,-4.691,-1.173,-4.691,-1.173,0,0,1,4,0,3,0,4,1,1,0,0,0,0,0,NA,NA,0.25,1,4,NA,0,0,NA,0.75,0.25,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320000/320093.png,https://www.espncricinfo.com/db/PICTURES/CMS/320000/320093.png,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232753.jpg
Evin Lewis,431901,St Kitts and Nevis Patriots,2023,Caribbean Premier League,1369584,CPL_JT_STKNP_2023-09-16,-5.933,-1.187,-5.933,-1.187,0,0,2,5,0,3,0,5,2,1,0,0,0,0,0,NA,NA,0.4,2,5,NA,0,0,NA,0.6,0.4,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320000/320093.png,https://www.espncricinfo.com/db/PICTURES/CMS/320000/320093.png,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232753.jpg
Fabian Allen,670013,Jamaica Tallawahs,2023,Caribbean Premier League,1369558,CPL_JT_SLK_2023-08-16,0.412,0.023,6.662,1.11,-6.25,-0.521,15,6,3,2,1,4,1,1,0,21,12,3,3,10.5,Inf,2.5,15,18,0.25,0.5,0.167,0.25,0.333,0.25,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321999.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321999.png,https://www.espncricinfo.com/db/PICTURES/CMS/300700/300765.1.jpg
Fabian Allen,670013,Jamaica Tallawahs,2023,Caribbean Premier League,1369568,CPL_GAW_JT_2023-08-27,6.603,0.178,12.921,0.517,-6.318,-0.527,47,25,6,8,6,20,11,1,0,20,12,2,3,10,Inf,1.88,47,37,0.167,0.24,0.24,0.25,0.32,0.55,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321999.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321999.png,https://www.espncricinfo.com/db/PICTURES/CMS/300700/300765.1.jpg
Fabian Allen,670013,Jamaica Tallawahs,2023,Caribbean Premier League,1369571,CPL_BR_JT_2023-08-31,-6.156,-1.539,-6.156,-1.539,0,0,2,4,0,2,0,4,2,1,0,0,0,0,0,NA,NA,0.5,2,4,NA,0,0,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321999.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321999.png,https://www.espncricinfo.com/db/PICTURES/CMS/300700/300765.1.jpg
Fabian Allen,670013,Jamaica Tallawahs,2023,Caribbean Premier League,1369574,CPL_JT_TKR_2023-09-03,-7.547,-0.359,-2.017,-0.252,-5.53,-0.425,8,8,1,4,0,7,4,1,0,20,13,3,4,9.231,Inf,1,8,21,0.231,0.125,0,0.308,0.5,0.571,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321999.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321999.png,https://www.espncricinfo.com/db/PICTURES/CMS/300700/300765.1.jpg
Fabian Allen,670013,Jamaica Tallawahs,2023,Caribbean Premier League,1369579,CPL_JT_TKR_2023-09-09,-10.292,-0.572,-1.725,-0.157,-8.567,-1.224,14,11,2,4,0,10,6,1,0,18,7,2,2,15.429,Inf,1.273,14,18,0.286,0.182,0,0.286,0.364,0.6,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321999.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321999.png,https://www.espncricinfo.com/db/PICTURES/CMS/300700/300765.1.jpg
Fabian Allen,670013,Jamaica Tallawahs,2023,Caribbean Premier League,1369582,CPL_GAW_JT_2023-09-13,-2.437,-0.094,4.669,0.333,-7.106,-0.592,21,14,2,4,2,13,9,0,0,22,12,2,3,11,Inf,1.5,Inf,26,0.167,0.143,0.143,0.25,0.286,0.692,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321999.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321999.png,https://www.espncricinfo.com/db/PICTURES/CMS/300700/300765.1.jpg
Fabian Allen,670013,Jamaica Tallawahs,2023,Caribbean Premier League,1369584,CPL_JT_STKNP_2023-09-16,11.213,0.34,15.88,1.059,-4.667,-0.259,33,15,5,3,2,19,9,0,0,26,18,4,7,8.667,Inf,2.2,Inf,33,0.222,0.333,0.133,0.389,0.2,0.474,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321999.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321999.png,https://www.espncricinfo.com/db/PICTURES/CMS/300700/300765.1.jpg
Fabian Allen,670013,Jamaica Tallawahs,2023,Caribbean Premier League,1369586,CPL_JT_SLK_2023-09-17,-2.861,-2.861,-2.861,-2.861,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,NA,NA,1,1,1,NA,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321999.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321999.png,https://www.espncricinfo.com/db/PICTURES/CMS/300700/300765.1.jpg
Fabian Allen,670013,Jamaica Tallawahs,2023,Caribbean Premier League,1369588,CPL_SLK_JT_2023-09-19,14.437,0.602,0,0,14.437,0.602,0,0,0,0,0,0,0,0,4,25,24,3,11,6.25,6.25,NA,NA,24,0.125,NA,NA,0.458,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321999.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321999.png,https://www.espncricinfo.com/db/PICTURES/CMS/300700/300765.1.jpg
Fabian Allen,670013,Jamaica Tallawahs,2023,Caribbean Premier League,1369590,CPL_GAW_JT_2023-09-22,-3.599,-0.36,-3.599,-0.36,0,0,11,10,1,5,1,13,5,1,0,0,0,0,0,NA,NA,1.1,11,10,NA,0.1,0.1,NA,0.5,0.385,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321999.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321999.png,https://www.espncricinfo.com/db/PICTURES/CMS/300700/300765.1.jpg
Faf du Plessis,44828,St Lucia Kings,2023,Caribbean Premier League,1369558,CPL_JT_SLK_2023-08-16,-1.282,-0.16,-1.282,-0.16,0,0,9,8,1,2,0,8,5,1,0,0,0,0,0,NA,NA,1.125,9,8,NA,0.125,0,NA,0.25,0.625,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316559.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316559.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317961.jpg
Faf du Plessis,44828,St Lucia Kings,2023,Caribbean Premier League,1369559,CPL_BR_SLK_2023-08-17,7.509,0.235,7.509,0.235,0,0,46,32,6,13,2,26,18,1,0,0,0,0,0,NA,NA,1.438,46,32,NA,0.188,0.062,NA,0.406,0.692,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316559.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316559.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317961.jpg
Faf du Plessis,44828,St Lucia Kings,2023,Caribbean Premier League,1369566,CPL_SLK_TKR_2023-08-26,12.076,0.335,12.076,0.335,0,0,57,36,9,12,1,27,19,1,0,0,0,0,0,NA,NA,1.583,57,36,NA,0.25,0.028,NA,0.333,0.704,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316559.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316559.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317961.jpg
George Linde,481875,St Kitts and Nevis Patriots,2023,Caribbean Premier League,1369564,CPL_JT_STKNP_2023-08-23,-5.725,-0.286,-3.27,-0.273,-2.455,-0.307,14,12,1,4,0,11,10,1,0,12,8,1,1,9,Inf,1.167,14,20,0.125,0.083,0,0.125,0.333,0.909,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322109.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322109.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317960.jpg
George Linde,481875,St Kitts and Nevis Patriots,2023,Caribbean Premier League,1369565,CPL_GAW_STKNP_2023-08-24,3.642,0.28,0,0,3.642,0.28,0,0,0,0,0,0,0,0,0,14,13,1,4,6.462,Inf,NA,NA,13,0.077,NA,NA,0.308,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322109.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322109.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317960.jpg
George Linde,481875,St Kitts and Nevis Patriots,2023,Caribbean Premier League,1369572,CPL_GAW_STKNP_2023-09-02,3.232,0.095,-7.265,-0.454,10.497,0.583,13,16,2,10,0,14,5,1,1,18,18,2,10,6,18,0.812,13,34,0.111,0.125,0,0.556,0.625,0.357,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322109.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322109.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317960.jpg
George Linde,481875,St Kitts and Nevis Patriots,2023,Caribbean Premier League,1369575,CPL_BR_STKNP_2023-09-03,-12.491,-0.694,0,0,-12.491,-0.694,0,0,0,0,0,0,0,0,0,34,18,4,5,11.333,Inf,NA,NA,18,0.222,NA,NA,0.278,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322109.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322109.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317960.jpg
George Linde,481875,St Kitts and Nevis Patriots,2023,Caribbean Premier League,1369578,CPL_SLK_STKNP_2023-09-09,-12.745,-0.364,-4.826,-0.483,-7.918,-0.317,9,10,1,6,1,9,3,1,0,36,25,4,11,8.64,Inf,0.9,9,35,0.16,0.1,0.1,0.44,0.6,0.333,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322109.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322109.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317960.jpg
George Linde,481875,St Kitts and Nevis Patriots,2023,Caribbean Premier League,1369584,CPL_JT_STKNP_2023-09-16,-4.862,-0.152,-0.184,-0.026,-4.678,-0.187,11,7,2,2,0,5,3,1,2,37,25,3,8,8.88,18.5,1.571,11,32,0.12,0.286,0,0.32,0.286,0.6,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322109.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322109.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317960.jpg
Gudakesh Motie,670045,Guyana Amazon Warriors,2023,Caribbean Premier League,1369565,CPL_GAW_STKNP_2023-08-24,11.619,0.447,0,0,11.619,0.447,0,0,0,0,0,0,0,0,4,29,26,3,11,6.692,7.25,NA,NA,26,0.115,NA,NA,0.423,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326128.4.jpg
Gudakesh Motie,670045,Guyana Amazon Warriors,2023,Caribbean Premier League,1369568,CPL_GAW_JT_2023-08-27,-15.711,-0.561,-0.343,-0.343,-15.368,-0.569,1,1,0,0,0,1,1,0,1,52,27,6,6,11.556,52,1,Inf,28,0.222,0,0,0.222,0,1,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326128.4.jpg
Gudakesh Motie,670045,Guyana Amazon Warriors,2023,Caribbean Premier League,1369572,CPL_GAW_STKNP_2023-09-02,18.888,0.787,0,0,18.888,0.787,0,0,0,0,0,0,0,0,3,15,24,0,10,3.75,5,NA,NA,24,0,NA,NA,0.417,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326128.4.jpg
Gudakesh Motie,670045,Guyana Amazon Warriors,2023,Caribbean Premier League,1369576,CPL_GAW_TKR_2023-09-05,-0.342,-0.029,0,0,-0.342,-0.029,0,0,0,0,0,0,0,0,0,15,12,2,4,7.5,Inf,NA,NA,12,0.167,NA,NA,0.333,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326128.4.jpg
Gudakesh Motie,670045,Guyana Amazon Warriors,2023,Caribbean Premier League,1369580,CPL_BR_GAW_2023-09-10,-10.118,-0.307,-5.826,-0.728,-4.291,-0.172,7,8,1,6,1,8,1,1,2,40,25,5,7,9.6,20,0.875,7,33,0.2,0.125,0.125,0.28,0.75,0.125,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326128.4.jpg
Gudakesh Motie,670045,Guyana Amazon Warriors,2023,Caribbean Premier League,1369582,CPL_GAW_JT_2023-09-13,2.928,0.122,0,0,2.928,0.122,0,0,0,0,0,0,0,0,1,29,24,3,9,7.25,29,NA,NA,24,0.125,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326128.4.jpg
Gudakesh Motie,670045,Guyana Amazon Warriors,2023,Caribbean Premier League,1369583,CPL_GAW_SLK_2023-09-14,-14.808,-1.234,0,0,-14.808,-1.234,0,0,0,0,0,0,0,0,0,31,12,4,1,15.5,Inf,NA,NA,12,0.333,NA,NA,0.083,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326128.4.jpg
Gudakesh Motie,670045,Guyana Amazon Warriors,2023,Caribbean Premier League,1369585,CPL_GAW_TKR_2023-09-16,3.776,0.157,0,0,3.776,0.157,0,0,0,0,0,0,0,0,0,27,24,2,8,6.75,Inf,NA,NA,24,0.083,NA,NA,0.333,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326128.4.jpg
Gudakesh Motie,670045,Guyana Amazon Warriors,2023,Caribbean Premier League,1369587,CPL_BR_GAW_2023-09-17,20.161,0.775,-0.368,-0.368,20.529,0.821,0,1,0,0,0,1,0,0,2,11,25,0,15,2.64,5.5,0,NA,26,0,0,0,0.6,0,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326128.4.jpg
Gudakesh Motie,670045,Guyana Amazon Warriors,2023,Caribbean Premier League,1369589,CPL_GAW_TKR_2023-09-20,1.366,0.041,11.176,1.397,-9.811,-0.392,19,8,3,3,2,5,3,0,0,40,25,5,7,9.6,Inf,2.375,Inf,33,0.2,0.375,0.25,0.28,0.375,0.6,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326128.4.jpg
Gudakesh Motie,670045,Guyana Amazon Warriors,2023,Caribbean Premier League,1369590,CPL_GAW_JT_2023-09-22,-1.908,-0.106,0,0,-1.908,-0.106,0,0,0,0,0,0,0,0,1,26,18,3,8,8.667,26,NA,NA,18,0.167,NA,NA,0.444,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326128.4.jpg
Gudakesh Motie,670045,Guyana Amazon Warriors,2023,Caribbean Premier League,1369591,CPL_TKR_GAW_2023-09-24,33.84,1.41,0,0,33.84,1.41,0,0,0,0,0,0,0,0,2,7,24,0,17,1.75,3.5,NA,NA,24,0,NA,NA,0.708,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326128.4.jpg
Hayden Walsh,443263,Jamaica Tallawahs,2023,Caribbean Premier League,1369568,CPL_GAW_JT_2023-08-27,-8.345,-0.596,3.732,0.622,-12.077,-1.51,15,6,2,2,2,8,3,1,0,19,8,3,2,14.25,Inf,2.5,15,14,0.375,0.333,0.333,0.25,0.333,0.375,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322002.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322002.png,https://www.espncricinfo.com/db/PICTURES/CMS/286800/286881.1.jpg
Hayden Walsh,443263,Jamaica Tallawahs,2023,Caribbean Premier League,1369586,CPL_JT_SLK_2023-09-17,12.634,0.505,0,0,12.634,0.505,0,0,0,0,0,0,0,0,1,17,25,1,13,4.08,17,NA,NA,25,0.04,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322002.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322002.png,https://www.espncricinfo.com/db/PICTURES/CMS/286800/286881.1.jpg
Hazratullah Zazai,793457,Guyana Amazon Warriors,2023,Caribbean Premier League,1369568,CPL_GAW_JT_2023-08-27,-8.972,-4.486,-8.972,-4.486,0,0,0,2,0,2,0,2,0,1,0,0,0,0,0,NA,NA,0,0,2,NA,0,0,NA,1,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320497.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320497.png,https://www.espncricinfo.com/db/PICTURES/CMS/289600/289664.1.jpg
Hazratullah Zazai,793457,Guyana Amazon Warriors,2023,Caribbean Premier League,1369572,CPL_GAW_STKNP_2023-09-02,-20.298,-2.537,-20.298,-2.537,0,0,7,8,1,3,0,7,3,1,0,0,0,0,0,NA,NA,0.875,7,8,NA,0.125,0,NA,0.375,0.429,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320497.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320497.png,https://www.espncricinfo.com/db/PICTURES/CMS/289600/289664.1.jpg
Imad Wasim,227758,Jamaica Tallawahs,2023,Caribbean Premier League,1369558,CPL_JT_SLK_2023-08-16,3.544,0.091,-6.051,-0.432,9.595,0.384,19,14,2,5,1,13,9,1,3,27,25,2,10,6.48,9,1.357,19,39,0.08,0.143,0.071,0.4,0.357,0.692,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302871.jpg
Imad Wasim,227758,Jamaica Tallawahs,2023,Caribbean Premier League,1369564,CPL_JT_STKNP_2023-08-23,6.033,0.251,0,0,6.033,0.251,0,0,0,0,0,0,0,0,1,25,24,4,14,6.25,25,NA,NA,24,0.167,NA,NA,0.583,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302871.jpg
Imad Wasim,227758,Jamaica Tallawahs,2023,Caribbean Premier League,1369568,CPL_GAW_JT_2023-08-27,7.458,0.136,15.626,0.434,-8.168,-0.43,63,36,8,9,5,31,21,1,0,27,19,3,8,8.526,Inf,1.75,63,55,0.158,0.222,0.139,0.421,0.25,0.677,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302871.jpg
Imad Wasim,227758,Jamaica Tallawahs,2023,Caribbean Premier League,1369571,CPL_BR_JT_2023-08-31,-4.753,-0.113,5.713,0.238,-10.466,-0.581,33,24,4,7,2,20,13,1,1,36,18,6,5,12,36,1.375,33,42,0.333,0.167,0.083,0.278,0.292,0.65,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302871.jpg
Imad Wasim,227758,Jamaica Tallawahs,2023,Caribbean Premier League,1369574,CPL_JT_TKR_2023-09-03,12.297,0.251,-6.572,-0.274,18.869,0.755,19,24,2,10,0,24,11,0,1,19,25,1,12,4.56,19,0.792,Inf,49,0.04,0.083,0,0.48,0.417,0.458,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302871.jpg
Imad Wasim,227758,Jamaica Tallawahs,2023,Caribbean Premier League,1369579,CPL_JT_TKR_2023-09-09,26.72,0.514,26.603,0.806,0.117,0.006,62,33,9,7,3,26,20,1,2,28,19,5,12,8.842,14,1.879,62,52,0.263,0.273,0.091,0.632,0.212,0.769,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302871.jpg
Imad Wasim,227758,Jamaica Tallawahs,2023,Caribbean Premier League,1369582,CPL_GAW_JT_2023-09-13,-18.965,-0.404,-20.652,-0.794,1.687,0.08,18,26,1,12,0,25,14,1,0,22,21,2,7,6.286,Inf,0.692,18,47,0.095,0.038,0,0.333,0.462,0.56,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302871.jpg
Imad Wasim,227758,Jamaica Tallawahs,2023,Caribbean Premier League,1369584,CPL_JT_STKNP_2023-09-16,3.702,0.142,-4.181,-4.181,7.883,0.315,0,1,0,1,0,1,0,1,3,29,25,4,10,6.96,9.667,0,0,26,0.16,0,0,0.4,1,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302871.jpg
Imad Wasim,227758,Jamaica Tallawahs,2023,Caribbean Premier League,1369586,CPL_JT_SLK_2023-09-17,22.614,0.462,10.452,0.436,12.162,0.486,41,24,6,7,3,20,11,1,3,24,25,3,14,5.76,8,1.708,41,49,0.12,0.25,0.125,0.56,0.292,0.55,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302871.jpg
Imad Wasim,227758,Jamaica Tallawahs,2023,Caribbean Premier League,1369588,CPL_SLK_JT_2023-09-19,-7.534,-0.151,-12.997,-0.5,5.463,0.228,15,26,0,11,0,28,15,1,1,26,24,2,9,6.5,26,0.577,15,50,0.083,0,0,0.375,0.423,0.536,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302871.jpg
Imad Wasim,227758,Jamaica Tallawahs,2023,Caribbean Premier League,1369590,CPL_GAW_JT_2023-09-22,-4.975,-0.111,4.934,0.15,-9.909,-0.826,43,33,6,14,1,31,17,0,0,22,12,3,1,11,Inf,1.303,Inf,45,0.25,0.182,0.03,0.083,0.424,0.548,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320451.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302871.jpg
Imran Tahir,40618,Guyana Amazon Warriors,2023,Caribbean Premier League,1369565,CPL_GAW_STKNP_2023-08-24,-1.845,-0.077,0,0,-1.845,-0.077,0,0,0,0,0,0,0,0,2,36,24,4,9,9,18,NA,NA,24,0.167,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316526.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316526.png,https://www.espncricinfo.com/db/PICTURES/CMS/263700/263772.1.jpg
Imran Tahir,40618,Guyana Amazon Warriors,2023,Caribbean Premier League,1369568,CPL_GAW_JT_2023-08-27,-16.345,-0.629,0,0,-16.345,-0.629,0,0,0,0,0,0,0,0,1,52,26,7,7,12,52,NA,NA,26,0.269,NA,NA,0.269,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316526.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316526.png,https://www.espncricinfo.com/db/PICTURES/CMS/263700/263772.1.jpg
Imran Tahir,40618,Guyana Amazon Warriors,2023,Caribbean Premier League,1369572,CPL_GAW_STKNP_2023-09-02,5.916,0.311,0,0,5.916,0.311,0,0,0,0,0,0,0,0,1,18,19,1,7,5.684,18,NA,NA,19,0.053,NA,NA,0.368,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316526.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316526.png,https://www.espncricinfo.com/db/PICTURES/CMS/263700/263772.1.jpg
