player,cricinfo_id,team,season,competition,match_id,custom_match_id,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url,comp_colour_main,comp_colour_secondary
Aaliyah Alleyne,661441,Barbados Royals Women,2022,Women's Caribbean Premier League,1323178,WCPL_BR-W_TKR-W_2022-08-31,-8.229,-0.294,-8.229,-0.294,0,0,19,28,1,15,0,28,15,1,0,0,0,0,0,NA,NA,0.679,19,28,NA,0.036,0,NA,0.536,0.536,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321671.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321671.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306128.png,NA,NA
Aaliyah Alleyne,661441,Barbados Royals Women,2022,Women's Caribbean Premier League,1323180,WCPL_BR-W_GAW-W_2022-09-03,-8.465,-0.446,-8.465,-0.446,0,0,10,19,0,11,0,19,10,1,0,0,0,0,0,NA,NA,0.526,10,19,NA,0,0,NA,0.579,0.526,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321671.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321671.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306128.png,NA,NA
Aaliyah Alleyne,661441,Barbados Royals Women,2022,Women's Caribbean Premier League,1323181,WCPL_BR-W_TKR-W_2022-09-04,-2.746,-0.305,-2.746,-0.305,0,0,7,9,0,5,0,12,7,1,0,0,0,0,0,NA,NA,0.778,7,9,NA,0,0,NA,0.556,0.583,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321671.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321671.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306128.png,NA,NA
Aaliyah Alleyne,661441,Barbados Royals Women,2023,Women's Caribbean Premier League,1380589,WCPL_BR-W_GAW-W_2023-08-31,-6.422,-0.494,0,0,-6.422,-0.494,0,0,0,0,0,0,0,0,0,19,13,2,2,8.769,Inf,NA,NA,13,0.154,NA,NA,0.154,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321671.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321671.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306128.png,NA,NA
Aaliyah Alleyne,661441,Barbados Royals Women,2023,Women's Caribbean Premier League,1380590,WCPL_BR-W_TKR-W_2023-09-02,8.463,0.705,0,0,8.463,0.705,0,0,0,0,0,0,0,0,1,7,12,0,7,3.5,7,NA,NA,12,0,NA,NA,0.583,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321671.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321671.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306128.png,NA,NA
Aaliyah Alleyne,661441,Barbados Royals Women,2023,Women's Caribbean Premier League,1380591,WCPL_BR-W_GAW-W_2023-09-03,-9.144,-0.327,-5.06,-0.337,-4.084,-0.314,10,15,0,6,0,18,10,1,0,17,13,2,5,7.846,Inf,0.667,10,28,0.154,0,0,0.385,0.4,0.556,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321671.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321671.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306128.png,NA,NA
Aaliyah Alleyne,661441,Barbados Royals Women,2023,Women's Caribbean Premier League,1380593,WCPL_BR-W_TKR-W_2023-09-06,-25.4,-0.794,-3.117,-0.445,-22.283,-0.891,6,7,0,2,0,7,6,1,0,44,25,5,6,10.56,Inf,0.857,6,32,0.2,0,0,0.24,0.286,0.857,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321671.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321671.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306128.png,NA,NA
Aaliyah Alleyne,661441,Barbados Royals Women,2023,Women's Caribbean Premier League,1380595,WCPL_GAW-W_BR-W_2023-09-10,-4.891,-0.543,-4.503,-2.252,-0.388,-0.055,0,2,0,2,0,2,0,1,0,7,7,1,3,6,Inf,0,0,9,0.143,0,0,0.429,1,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321671.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321671.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306128.png,NA,NA
Afy Fletcher,355351,Barbados Royals Women,2022,Women's Caribbean Premier League,1323178,WCPL_BR-W_TKR-W_2022-08-31,0.873,0.028,-6.991,-0.538,7.864,0.437,8,13,0,6,0,13,8,1,1,12,18,1,10,4,12,0.615,8,31,0.056,0,0,0.556,0.462,0.615,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320593.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320593.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306129.png,NA,NA
Afy Fletcher,355351,Barbados Royals Women,2022,Women's Caribbean Premier League,1323180,WCPL_BR-W_GAW-W_2022-09-03,1.713,0.143,0,0,1.713,0.143,0,0,0,0,0,0,0,0,0,11,12,1,6,5.5,Inf,NA,NA,12,0.083,NA,NA,0.5,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320593.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320593.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306129.png,NA,NA
Afy Fletcher,355351,Barbados Royals Women,2022,Women's Caribbean Premier League,1323181,WCPL_BR-W_TKR-W_2022-09-04,7.1,0.273,-4.245,-2.123,11.345,0.473,0,2,0,2,0,2,0,1,1,17,24,1,11,4.25,17,0,0,26,0.042,0,0,0.458,1,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320593.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320593.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306129.png,NA,NA
Afy Fletcher,355351,Barbados Royals Women,2023,Women's Caribbean Premier League,1380589,WCPL_BR-W_GAW-W_2023-08-31,9.27,0.386,0,0,9.27,0.386,0,0,0,0,0,0,0,0,0,17,24,0,8,4.25,Inf,NA,NA,24,0,NA,NA,0.333,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320593.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320593.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306129.png,NA,NA
Afy Fletcher,355351,Barbados Royals Women,2023,Women's Caribbean Premier League,1380590,WCPL_BR-W_TKR-W_2023-09-02,11.794,1.072,0,0,11.794,1.072,0,0,0,0,0,0,0,0,1,6,11,0,6,3.273,6,NA,NA,11,0,NA,NA,0.545,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320593.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320593.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306129.png,NA,NA
Afy Fletcher,355351,Barbados Royals Women,2023,Women's Caribbean Premier League,1380591,WCPL_BR-W_GAW-W_2023-09-03,-2.546,-0.106,0,0,-2.546,-0.106,0,0,0,0,0,0,0,0,0,30,24,3,6,7.5,Inf,NA,NA,24,0.125,NA,NA,0.25,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320593.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320593.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306129.png,NA,NA
Afy Fletcher,355351,Barbados Royals Women,2023,Women's Caribbean Premier League,1380595,WCPL_GAW-W_BR-W_2023-09-10,-0.574,-0.023,-0.045,-0.045,-0.529,-0.022,1,1,0,0,0,1,1,0,0,24,24,1,5,6,Inf,1,Inf,25,0.042,0,0,0.208,0,1,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320593.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320593.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306129.png,NA,NA
Amanda-Jade Wellington,381305,Barbados Royals Women,2023,Women's Caribbean Premier League,1380589,WCPL_BR-W_GAW-W_2023-08-31,-1.343,-0.056,0,0,-1.343,-0.056,0,0,0,0,0,0,0,0,1,29,24,3,7,7.25,29,NA,NA,24,0.125,NA,NA,0.292,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326476.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326476.png,https://www.espncricinfo.com/db/PICTURES/CMS/324900/324996.4.jpg,NA,NA
Amanda-Jade Wellington,381305,Barbados Royals Women,2023,Women's Caribbean Premier League,1380590,WCPL_BR-W_TKR-W_2023-09-02,15.792,0.658,0,0,15.792,0.658,0,0,0,0,0,0,0,0,3,15,24,1,15,3.75,5,NA,NA,24,0.042,NA,NA,0.625,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326476.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326476.png,https://www.espncricinfo.com/db/PICTURES/CMS/324900/324996.4.jpg,NA,NA
Amanda-Jade Wellington,381305,Barbados Royals Women,2023,Women's Caribbean Premier League,1380591,WCPL_BR-W_GAW-W_2023-09-03,9.496,0.271,4.866,0.442,4.63,0.193,15,11,2,2,0,9,7,0,1,21,24,2,9,5.25,21,1.364,Inf,35,0.083,0.182,0,0.375,0.182,0.778,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326476.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326476.png,https://www.espncricinfo.com/db/PICTURES/CMS/324900/324996.4.jpg,NA,NA
Amanda-Jade Wellington,381305,Barbados Royals Women,2023,Women's Caribbean Premier League,1380593,WCPL_BR-W_TKR-W_2023-09-06,19.001,0.704,2.72,0.907,16.281,0.678,6,3,1,1,0,2,2,1,0,11,24,0,15,2.75,Inf,2,6,27,0,0.333,0,0.625,0.333,1,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326476.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326476.png,https://www.espncricinfo.com/db/PICTURES/CMS/324900/324996.4.jpg,NA,NA
Amanda-Jade Wellington,381305,Barbados Royals Women,2023,Women's Caribbean Premier League,1380595,WCPL_GAW-W_BR-W_2023-09-10,17.582,0.628,6.83,1.708,10.752,0.448,10,4,2,0,0,2,2,0,4,23,24,2,10,5.75,5.75,2.5,Inf,28,0.083,0.5,0,0.417,0,1,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326476.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326476.png,https://www.espncricinfo.com/db/PICTURES/CMS/324900/324996.4.jpg,NA,NA
Anisa Mohammed,55187,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,1323178,WCPL_BR-W_TKR-W_2022-08-31,5.344,0.445,0,0,5.344,0.445,0,0,0,0,0,0,0,0,1,9,12,0,5,4.5,9,NA,NA,12,0,NA,NA,0.417,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320594.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320594.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306131.png,NA,NA
Anisa Mohammed,55187,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,1323181,WCPL_BR-W_TKR-W_2022-09-04,12.588,0.525,0,0,12.588,0.525,0,0,0,0,0,0,0,0,3,17,24,0,8,4.25,5.667,NA,NA,24,0,NA,NA,0.333,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320594.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320594.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306131.png,NA,NA
Anisa Mohammed,55187,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380590,WCPL_BR-W_TKR-W_2023-09-02,-6.998,-0.304,-6.035,-0.603,-0.963,-0.074,6,10,1,6,0,9,2,1,0,12,13,1,7,5.538,Inf,0.6,6,23,0.077,0.1,0,0.538,0.6,0.222,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320594.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320594.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306131.png,NA,NA
Anisa Mohammed,55187,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380592,WCPL_TKR-W_GAW-W_2023-09-05,3.412,0.103,-1.303,-0.145,4.715,0.196,10,9,1,4,0,8,6,1,4,28,24,4,12,7,7,1.111,10,33,0.167,0.111,0,0.5,0.444,0.75,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320594.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320594.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306131.png,NA,NA
Anisa Mohammed,55187,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380593,WCPL_BR-W_TKR-W_2023-09-06,-4.685,-0.195,0,0,-4.685,-0.195,0,0,0,0,0,0,0,0,1,32,24,3,8,8,32,NA,NA,24,0.125,NA,NA,0.333,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320594.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320594.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306131.png,NA,NA
Anisa Mohammed,55187,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380594,WCPL_GAW-W_TKR-W_2023-09-09,-20.617,-1.031,-10.755,-0.978,-9.862,-1.096,4,11,0,7,0,11,4,1,0,20,9,3,4,13.333,Inf,0.364,4,20,0.333,0,0,0.444,0.636,0.364,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320594.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320594.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306131.png,NA,NA
Ayabonga Khaka,387261,Guyana Amazon Warriors Women,2022,Women's Caribbean Premier League,1323180,WCPL_BR-W_GAW-W_2022-09-03,13.184,0.527,0,0,13.184,0.527,0,0,0,0,0,0,0,0,1,11,25,0,16,2.64,11,NA,NA,25,0,NA,NA,0.64,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320637.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320637.png,https://www.espncricinfo.com/db/PICTURES/CMS/307200/307245.png,NA,NA
Britney Cooper,424629,Barbados Royals Women,2022,Women's Caribbean Premier League,1323178,WCPL_BR-W_TKR-W_2022-08-31,-4.023,-0.671,-4.023,-0.671,0,0,4,6,0,3,0,6,4,1,0,0,0,0,0,NA,NA,0.667,4,6,NA,0,0,NA,0.5,0.667,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320595.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320595.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306133.png,NA,NA
Britney Cooper,424629,Barbados Royals Women,2022,Women's Caribbean Premier League,1323180,WCPL_BR-W_GAW-W_2022-09-03,-3.449,-3.449,-3.449,-3.449,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,NA,NA,0,0,1,NA,0,0,NA,1,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320595.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320595.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306133.png,NA,NA
Britney Cooper,424629,Barbados Royals Women,2022,Women's Caribbean Premier League,1323181,WCPL_BR-W_TKR-W_2022-09-04,-6.632,-1.326,-6.632,-1.326,0,0,0,5,0,5,0,5,0,1,0,0,0,0,0,NA,NA,0,0,5,NA,0,0,NA,1,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320595.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320595.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306133.png,NA,NA
Britney Cooper,424629,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380590,WCPL_BR-W_TKR-W_2023-09-02,-4.685,-0.781,-4.685,-0.781,0,0,4,6,0,4,0,6,4,1,0,0,0,0,0,NA,NA,0.667,4,6,NA,0,0,NA,0.667,0.667,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320595.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320595.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306133.png,NA,NA
Britney Cooper,424629,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380592,WCPL_TKR-W_GAW-W_2023-09-05,-0.785,-0.262,-0.785,-0.262,0,0,5,3,1,1,0,2,1,1,0,0,0,0,0,NA,NA,1.667,5,3,NA,0.333,0,NA,0.333,0.5,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320595.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320595.png,https://www.espncricinfo.com/db/PICTURES/CMS/306100/306133.png,NA,NA
Carena Noel,530216,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380590,WCPL_BR-W_TKR-W_2023-09-02,-9.631,-0.876,-9.631,-0.876,0,0,4,11,0,7,0,12,4,1,0,0,0,0,0,NA,NA,0.364,4,11,NA,0,0,NA,0.636,0.333,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370957.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370957.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370957.4.jpg,NA,NA
Chamari Athapaththu,318853,Guyana Amazon Warriors Women,2022,Women's Caribbean Premier League,1323180,WCPL_BR-W_GAW-W_2022-09-03,-1.769,-0.098,-1.769,-0.098,0,0,19,18,3,11,0,16,7,1,0,0,0,0,0,NA,NA,1.056,19,18,NA,0.167,0,NA,0.611,0.438,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320555.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320555.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302875.jpg,NA,NA
Chedean Nation,355355,Barbados Royals Women,2023,Women's Caribbean Premier League,1380591,WCPL_BR-W_GAW-W_2023-09-03,-3.449,-3.449,-3.449,-3.449,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,NA,NA,0,0,1,NA,0,0,NA,1,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320596.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320596.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306616.png,NA,NA
Chedean Nation,355355,Barbados Royals Women,2023,Women's Caribbean Premier League,1380593,WCPL_BR-W_TKR-W_2023-09-06,1.195,0.149,1.195,0.149,0,0,12,8,1,1,0,7,8,0,0,0,0,0,0,NA,NA,1.5,Inf,8,NA,0.125,0,NA,0.125,1.143,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320596.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320596.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306616.png,NA,NA
Chedean Nation,355355,Guyana Amazon Warriors Women,2022,Women's Caribbean Premier League,1323180,WCPL_BR-W_GAW-W_2022-09-03,-7.21,-0.555,-7.21,-0.555,0,0,11,13,1,6,0,12,7,1,0,0,0,0,0,NA,NA,0.846,11,13,NA,0.077,0,NA,0.462,0.583,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320596.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320596.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306616.png,NA,NA
Cherry-Ann Fraser,1214080,Guyana Amazon Warriors Women,2022,Women's Caribbean Premier League,1323180,WCPL_BR-W_GAW-W_2022-09-03,-8.215,-0.316,-3.289,-3.289,-4.926,-0.197,0,1,0,1,0,1,0,1,1,33,25,4,9,7.92,33,0,0,26,0.16,0,0,0.36,1,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321677.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321677.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306618.png,NA,NA
Cherry-Ann Fraser,1214080,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,1380589,WCPL_BR-W_GAW-W_2023-08-31,-16.794,-1.292,0,0,-16.794,-1.292,0,0,0,0,0,0,0,0,1,35,13,6,2,16.154,35,NA,NA,13,0.462,NA,NA,0.154,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321677.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321677.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306618.png,NA,NA
Cherry-Ann Fraser,1214080,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,1380591,WCPL_BR-W_GAW-W_2023-09-03,-13.489,-1.038,0,0,-13.489,-1.038,0,0,0,0,0,0,0,0,0,28,13,5,3,12.923,Inf,NA,NA,13,0.385,NA,NA,0.231,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321677.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321677.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306618.png,NA,NA
Chinelle Henry,474190,Barbados Royals Women,2022,Women's Caribbean Premier League,1323178,WCPL_BR-W_TKR-W_2022-08-31,-16.967,-0.53,-9.649,-0.804,-7.318,-0.366,3,12,0,10,0,12,3,1,0,26,20,4,11,7.8,Inf,0.25,3,32,0.2,0,0,0.55,0.833,0.25,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321678.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321678.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306619.png,NA,NA
Chinelle Henry,474190,Barbados Royals Women,2022,Women's Caribbean Premier League,1323180,WCPL_BR-W_GAW-W_2022-09-03,-2.68,-0.054,-13.979,-0.538,11.299,0.471,11,26,1,19,0,25,7,1,1,16,24,2,14,4,16,0.423,11,50,0.083,0.038,0,0.583,0.731,0.28,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321678.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321678.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306619.png,NA,NA
Chinelle Henry,474190,Barbados Royals Women,2022,Women's Caribbean Premier League,1323181,WCPL_BR-W_TKR-W_2022-09-04,-4.098,-0.186,-4.597,-0.46,0.499,0.042,7,10,0,5,0,11,7,1,0,11,12,2,7,5.5,Inf,0.7,7,22,0.167,0,0,0.583,0.5,0.636,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321678.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321678.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306619.png,NA,NA
Chinelle Henry,474190,Barbados Royals Women,2023,Women's Caribbean Premier League,1380589,WCPL_BR-W_GAW-W_2023-08-31,-0.433,-0.018,-0.932,-0.078,0.499,0.042,10,12,1,4,0,12,6,0,0,11,12,2,7,5.5,Inf,0.833,Inf,24,0.167,0.083,0,0.583,0.333,0.5,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321678.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321678.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306619.png,NA,NA
Chinelle Henry,474190,Barbados Royals Women,2023,Women's Caribbean Premier League,1380590,WCPL_BR-W_TKR-W_2023-09-02,9.334,0.583,5.329,1.332,4.005,0.334,10,4,2,1,0,2,2,0,0,8,12,1,7,4,Inf,2.5,Inf,16,0.083,0.5,0,0.583,0.25,1,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321678.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321678.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306619.png,NA,NA
Chinelle Henry,474190,Barbados Royals Women,2023,Women's Caribbean Premier League,1380591,WCPL_BR-W_GAW-W_2023-09-03,-8.67,-0.51,-2.099,-0.21,-6.571,-0.939,10,10,1,5,1,9,4,1,0,12,7,2,1,10.286,Inf,1,10,17,0.286,0.1,0.1,0.143,0.5,0.444,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321678.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321678.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306619.png,NA,NA
Chinelle Henry,474190,Barbados Royals Women,2023,Women's Caribbean Premier League,1380595,WCPL_GAW-W_BR-W_2023-09-10,-12.352,-0.494,1.159,0.193,-13.51,-0.711,9,6,1,2,0,5,5,1,0,32,19,5,8,10.105,Inf,1.5,9,25,0.263,0.167,0,0.421,0.333,1,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321678.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321678.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306619.png,NA,NA
Chloe Tryon,453370,Barbados Royals Women,2022,Women's Caribbean Premier League,1323178,WCPL_BR-W_TKR-W_2022-08-31,9.058,0.348,9.058,0.348,0,0,38,26,6,13,3,21,8,1,0,0,0,0,0,NA,NA,1.462,38,26,NA,0.231,0.115,NA,0.5,0.381,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320638.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320638.png,https://www.espncricinfo.com/db/PICTURES/CMS/307200/307247.png,NA,NA
Chloe Tryon,453370,Barbados Royals Women,2022,Women's Caribbean Premier League,1323180,WCPL_BR-W_GAW-W_2022-09-03,-0.625,-0.037,-0.625,-0.037,0,0,19,17,2,7,1,15,9,1,0,0,0,0,0,NA,NA,1.118,19,17,NA,0.118,0.059,NA,0.412,0.6,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320638.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320638.png,https://www.espncricinfo.com/db/PICTURES/CMS/307200/307247.png,NA,NA
Chloe Tryon,453370,Barbados Royals Women,2022,Women's Caribbean Premier League,1323181,WCPL_BR-W_TKR-W_2022-09-04,-1.242,-0.05,-6.244,-0.52,5.002,0.385,7,12,0,6,0,12,7,1,1,11,13,1,7,5.077,11,0.583,7,25,0.077,0,0,0.538,0.5,0.583,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320638.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320638.png,https://www.espncricinfo.com/db/PICTURES/CMS/307200/307247.png,NA,NA
